sinno_id,year,name
13424001,2015,
13434001,2015,
13436001,2015,
13441001,2015,Birsta 3P H4b
13442001,2015,
13443001,2015,
13447001,2015,
13453001,2015,Viewbox
13458001,2015,Blackwing
13460001,2015,
13461001,2015,Justo Cat
13467001,2015,
13469001,2015,Tracks
13470001,2015,Boomer E2
13473001,2015,3D-iExtrusion
13475001,2015,
13491001,2015,
13500001,2015,
13549001,2015,
13640001,2015,Meax
11500001,2016,
12023001,2016,Deep Green
12204001,2016,
13198001,2016,Catch & ReleaseTM
13199001,2016,
13202001,2016,Gameon
13203001,2016,
13207001,2016,
13212001,2016,Hardox HiTemp
13213001,2016,Uddeholm Idun
13220001,2016,
13222001,2016,GreenCoat
13223001,2016,Strenx 1100 MC
13234001,2016,Salipro
13269001,2016,
13271001,2016,HD ENV
13273001,2016,The Box
13275001,2016,
13278001,2016,
13280001,2016,
13287001,2016,Modern Street Light
13288001,2016,iQ One
13298001,2016,SM100A
13311001,2016,
13313001,2016,WoodGuard-6
13315001,2016,
13317001,2016,Husqvarna Viking Designer Epic
13318001,2016,
13319001,2016,IVS-70
13320001,2016,
13323001,2016,
13342001,2016,Hybrid Solar System
13347001,2016,Arcwise
13348001,2016,Prepri
13349001,2016,
13350001,2016,
13360001,2016,JAQ
13363001,2016,
13364001,2016,OP Shield
13373001,2016,
13375001,2016,
13382001,2016,
13385001,2016,
13387001,2016,The Optigrow Vitaliser 90
13389001,2016,IEC Stainless Steel Motor
13390001,2016,
13391001,2016,
13392001,2016,
13397001,2016,Soltech ST
13398001,2016,Bioink
13400001,2016,
13401001,2016,Cargospace24
13402001,2016,Volvo Power Pulse
13403001,2016,
13406001,2016,Coala
13410001,2016,Tiki
13415001,2016,
13419001,2016,
13422001,2016,Selmext
13429001,2016,
13430001,2016,Rödbetsråån
13484001,2016,Coro Plus
13539001,2016,
13540001,2016,
13542001,2016,Securicad
13544001,2016,
13546001,2016,
13599001,2016,
13667001,2016,Smartsplicer
13672001,2016,Ultralink
13685001,2016,
13730001,2016,KUBio
13755001,2016,Megascans
13915001,2016,Quick Systems
14617001,2016,
16039001,2016,
12127001,2017,
12217001,2017,SPA (Scalable Product Architecture)
12219001,2017,
12596001,2017,
12644001,2017,
12716001,2017,
13206001,2017,Smart Sensor
13321001,2017,
13423001,2017,
13516001,2017,
13518001,2017,
13519001,2017,
13520001,2017,
13522001,2017,
13523001,2017,Kronaby
13528001,2017,
13529001,2017,
13535001,2017,Stilla Motion
13538001,2017,
13541001,2017,
13543001,2017,
13545001,2017,
13547001,2017,
13548001,2017,
13550001,2017,Stockholm 3
13552001,2017,
13553001,2017,Quiet Track
13554001,2017,
13555001,2017,
13556001,2017,Zyyx Pro
13560001,2017,Diro
13567001,2017,Vidhance
13570001,2017,Soltech Shingel
13571001,2017,
13573001,2017,Ligatie
13577001,2017,
13580001,2017,Tilt Ranger
13590001,2017,Star VR
13592001,2017,
13594001,2017,Ectogrid
13595001,2017,
13598001,2017,Vibenite 290
13600001,2017,Smart Pooling
13602001,2017,
13609001,2017,Helix Dumper
13610001,2017,Uddeholm Vanadis 8
13611001,2017,Top Center
13625001,2017,Prime Turning Method
13631001,2017,
13633001,2017,
13647001,2017,
13657001,2017,Niche
13659001,2017,
13661001,2017,
13664001,2017,
13668001,2017,Nya Wise
13678001,2017,Gapvågledare
13683001,2017,
13686001,2017,
13689001,2017,Quanfine
13693001,2017,
13694001,2017,
13698001,2017,FlexLid
13699001,2017,3d Creator
13701001,2017,
13702001,2017,
13703001,2017,3e flow
13704001,2017,
13705001,2017,Threespine
13706001,2017,Surf Leash Revolwe
13708001,2017,Evertherm SEW
13709001,2017,SSG Connect
13713001,2017,
13714001,2017,
13715001,2017,3M Petrifilm Lactic Acid Bacteria Count
13716001,2017,
13719001,2017,Good Idea
13720001,2017,Fibrecup
13722001,2017,
13723001,2017,
13741001,2017,Rigimill
13750001,2017,Zerolabor
13752001,2017,
13788001,2017,
13791001,2017,
13792001,2017,
13883001,2017,Poseidon
14566001,2017,
16306001,2017,
16307001,2017,
16308001,2017,
16310001,2017,Tribotextil
16313001,2017,Vibenite 350
16314001,2017,
16315001,2017,
16317001,2017,Earth
16321001,2017,Nutblock
9141001,2018,
10918001,2018,Isotimber
11118001,2018,Flexiwaggon
11719001,2018,
12361001,2018,5G
12401001,2018,Plantagon
12602001,2018,
12666001,2018,
13050001,2018,
13073001,2018,
13109001,2018,
13399001,2018,A1
13510001,2018,
13607001,2018,SmartSteel
13656001,2018,
13690001,2018,Otii / Otii Arc
13697001,2018,BioLite
13726001,2018,
13728001,2018,
13731001,2018,TT 245 (Top Tension)
13738001,2018,
13739001,2018,
13740001,2018,
13743001,2018,Smart Grid Surveillance
13744001,2018,Global Eye
13746001,2018,
13756001,2018,
13760001,2018,Lepido
13761001,2018,
13762001,2018,
13763001,2018,
13768001,2018,Tyr Engine
13770001,2018,
13771001,2018,Batonomous System
13772001,2018,Vibrobraille
13775001,2018,
13776001,2018,Clix
13778001,2018,
13780001,2018,DuraSense
13781001,2018,Northern Light
13782001,2018,Tension Onsite
13783001,2018,
13784001,2018,
13790001,2018,
13795001,2018,Karma
13796001,2018,Pease
13803001,2018,Sunrise
13806001,2018,Cleanit LC
13811001,2018,MS Screen Bond HD
13814001,2018,
13820001,2018,Liwa OdorControl
13821001,2018,CompoTech
13824001,2018,VegMe
13827001,2018,BioCut AE
13828001,2018,
13833001,2018,
13834001,2018,CoroTap 400
13835001,2018,Captario SUM
13836001,2018,BLT / DLT
13837001,2018,Accelerated Operation
13840001,2018,
13841001,2018,BioSafe Energy
13844001,2018,No Man Entry
13847001,2018,
13848001,2018,
13849001,2018,
13850001,2018,Mimbox
13852001,2018,Seal-1
13853001,2018,Aiida
13858001,2018,Super Cateye Reflector
13859001,2018,TC-kanaltork
13860001,2018,3DPM
13861001,2018,Global-S
13867001,2018,
13868001,2018,FiveX
13869001,2018,
13926001,2018,Periodically Poled KTP
13998001,2018,
14613001,2018,
14692001,2018,Castit
14708001,2018,
16217001,2018,
16252001,2018,Growoff
16326001,2018,
16328001,2018,MapBox3D
16332001,2018,r:go
16333001,2018,Predictive Maintenance
16335001,2018,
16337001,2018,Form Tube Plus
16338001,2018,Zertivo
16340001,2018,M5F90
16341001,2018,
7159001,2019,Quartzene
13030001,2019,
13069001,2019,
13341001,2019,Advance Connected Energy
13361001,2019,Wematter Gravity
13417001,2019,Candela Speed boat
13483001,2019,
13515001,2019,
13588001,2019,Polestar 1
13786001,2019,Ericsson Spectrum Sharing
13854001,2019,Vibenite 480
13855001,2019,Trillium
13865001,2019,Corobore 825
13866001,2019,
13870001,2019,Kizei
13872001,2019,Rock Belt Tester (RBT)
13874001,2019,
13877001,2019,
13878001,2019,6XG
13879001,2019,
13880001,2019,
13882001,2019,Ability Mine Optimize
13884001,2019,Optima/Zenon
13885001,2019,
13887001,2019,Smart Connected Assembly - Powered by data
13895001,2019,Dyna Maker
13896001,2019,OnceMore
13898001,2019,
13907001,2019,Clara
13909001,2019,Nead
13910001,2019,
13911001,2019,
13913001,2019,
13916001,2019,
13918001,2019,Prism
13919001,2019,
13920001,2019,
13921001,2019,
13925001,2019,
13927001,2019,R100
13930001,2019,
13935001,2019,Graphic Tracer
13942001,2019,
13951001,2019,Valmatics 4.0
13952001,2019,CoroPlus MachiningInsights
13966001,2019,
13969001,2019,Biodolomer
13970001,2019,
13971001,2019,TriO2
13974001,2019,
13975001,2019,Dynamic Driving Simulator
13977001,2019,
13980001,2019,
13981001,2019,
13995001,2019,
13996001,2019,
13997001,2019,
13999001,2019,
14553001,2019,
14555001,2019,Effektiv utlastning
14564001,2019,DUR-metoden
14572001,2019,
14574001,2019,
14576001,2019,Wooduro
14577001,2019,Raptor
14579001,2019,
14581001,2019,Freemelt One
14589001,2019,
14592001,2019,
14596001,2019,AW12
14599001,2019,
14606001,2019,
14607001,2019,
14610001,2019,Thun Venern
14612001,2019,
14616001,2019,
14625001,2019,
14636001,2019,FiberSafe
14642001,2019,
14645001,2019,
14650001,2019,
14651001,2019,
14655001,2019,
14670001,2019,
14720001,2019,Ericsson Operations Engine
14729001,2019,Ash2Salt
14753001,2019,Onboard
16081001,2019,PWR Blok
16097001,2019,Eco-betong
16111001,2019,
16276001,2019,Pevalen Pro
16350001,2019,Docol HE
16354001,2019,CoroMill 390
16356001,2019,
13140001,2020,Mira
13303001,2020,Circulose
13332001,2020,Evam system
13407001,2020,Pro4
13566001,2020,
13712001,2020,
13766001,2020,Fennac
13774001,2020,
13804001,2020,Fenix Hub
13813001,2020,
13890001,2020,Renol
14580001,2020,
14627001,2020,
14662001,2020,Fire Rescue Vehicle (FRV)
14675001,2020,
14693001,2020,
14696001,2020,Frebaco kvarn havreris
14704001,2020,Irriot (Irrigation Internet Of Things)
14705001,2020,Megalam Energuard
14706001,2020,Shop floor simplification app
14710001,2020,
14712001,2020,PixelPaint
14716001,2020,SBU 8000E
14722001,2020,TDM WebCatalog
14723001,2020,
14725001,2020,IRB 910INV
14730001,2020,Mcell Insertion
14732001,2020,OptoNCDT 1900
14733001,2020,
14735001,2020,
14737001,2020,
14739001,2020,Emitrace
14740001,2020,Robotstudio
14744001,2020,DevAlert
14745001,2020,Power Mesh Technology
14747001,2020,
14750001,2020,LoFric Elle
14751001,2020,
14755001,2020,
14766001,2020,
14781001,2020,Oden 3001
16046001,2020,
16048001,2020,Wireflow Test Framework
16049001,2020,Vidicue
16051001,2020,Biodolomer Fibre
16052001,2020,
16055001,2020,Soluno Teams Telephony 2.0
16060001,2020,Pocket Mine
16061001,2020,Iotcomms.io
16062001,2020,Solida
16066001,2020,Addbor N25
16067001,2020,Timber Exchange
16068001,2020,
16069001,2020,Nexum
16074001,2020,Egira
16075001,2020,
16084001,2020,
16085001,2020,Freja
16087001,2020,
16088001,2020,
16089001,2020,
16090001,2020,
16092001,2020,Optixdrive
16093001,2020,
16095001,2020,Siptex
16101001,2020,X5
16165001,2020,Elk Audio OS
16184001,2020,
16187001,2020,
16239001,2020,
16248001,2020,
16263001,2020,3DQI
16265001,2020,FS 90
16285001,2020,
16358001,2020,Ia Hecon
16361001,2020,SKF Enlight Collect Imx-1
16362001,2020,Sia
16368001,2020,
11577001,2021,POC-Analyzer
12199001,2021,Powerfoyle
13324001,2021,
13517001,2021,
13537001,2021,
13648001,2021,Dug
13655001,2021,Maximem
13748001,2021,
13757001,2021,PU Sensor
14003001,2021,
14752001,2021,
16144001,2021,Assisted Docking Assisted Docking
16155001,2021,
16163001,2021,Cloud RAN
16170001,2021,Dynkap
16171001,2021,AIR/Ran-compute
16172001,2021,
16173001,2021,Gofa/Swifti
16177001,2021,
16178001,2021,
16192001,2021,
16195001,2021,
16196001,2021,I/0 Flow Manager
16197001,2021,Aida
16199001,2021,
16203001,2021,
16205001,2021,Fibersort
16211001,2021,
16229001,2021,Ericsson Drone Mobility
16230001,2021,
16232001,2021,Volvo Smart Factory
16235001,2021,
16240001,2021,
16241001,2021,
16243001,2021,
16244001,2021,
16247001,2021,TD Pilot
16249001,2021,
16251001,2021,
16258001,2021,
16262001,2021,
16266001,2021,IRB 1300
16280001,2021,
16283001,2021,
16284001,2021,
16286001,2021,Filawind 200
16287001,2021,Golden Bullet 2.0
16288001,2021,Crowd Insights
16289001,2021,Infinity
16290001,2021,Edge AI
16291001,2021,
16292001,2021,
16293001,2021,
16295001,2021,
16296001,2021,Census Eye
16298001,2021,
16323001,2021,NF-light serum Elisa
16370001,2021,Roxtec transit build
16371001,2021,
16372001,2021,S205/CC6165
16373001,2021,Raptor
16374001,2021,IRB 920T
16375001,2021,Super
16376001,2021,FlexLoader M Conveyor
16377001,2021,FlexLoader M Tray
